Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Churn Value
1,0,1,0,13,1,0,1,0,0,2,0,2,2,0,1,3,96.65,305,5295,1
0,1,1,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.4,1875,3834,1
1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,3,31.35,2697,3605,1
0,0,0,0,12,1,2,1,0,2,0,0,2,0,0,1,0,89.75,102,5671,1
1,0,1,0,60,1,0,1,0,2,0,0,2,2,1,1,2,94.4,4646,4990,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,19.85,1491,3874,1
0,0,0,0,6,1,2,1,0,2,2,2,2,2,0,1,1,109.9,5310,5750,1
1,0,0,0,15,1,0,1,0,0,2,2,2,2,0,1,2,101.35,993,3025,1
1,1,0,0,21,1,0,0,0,0,2,0,2,0,0,1,0,60.05,432,4716,1
0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,1,2,60.15,4912,4611,1
1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,2,90.45,4864,5356,1
1,0,1,0,53,1,0,1,0,2,0,0,2,2,1,1,0,94.25,4108,5414,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.9,5724,2548,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.25,6017,2502,1
1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,2,69.0,284,3368,1
0,0,1,0,11,1,2,0,0,0,0,2,0,2,0,1,2,66.35,5729,2860,1
1,0,0,0,19,1,2,1,0,0,0,0,0,2,0,1,0,86.0,961,4857,1
0,0,1,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.3,2160,3212,1
1,0,0,0,24,1,2,1,0,2,0,0,2,0,0,1,1,90.55,1922,5927,1
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,75.9,794,2101,1
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,3825,3706,1
0,0,1,0,16,0,1,0,0,0,0,2,2,2,0,1,2,49.95,6061,4840,1
1,0,1,0,34,1,0,1,0,0,0,0,2,0,0,0,2,78.3,2219,2777,1
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.95,1918,4428,1
0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.15,952,5913,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,3816,4568,1
0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,0,19.4,2494,5379,1
0,0,0,0,11,1,2,1,0,0,0,2,2,0,0,0,2,90.15,6506,5250,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.05,3811,4094,1
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,75.8,5777,3940,1
0,0,0,0,7,1,0,1,0,0,0,0,0,2,0,1,2,79.3,4382,3830,1
0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,2,30.9,4841,2860,1
0,1,0,0,46,1,0,1,0,2,0,0,2,2,1,0,1,95.25,3762,3180,1
0,1,1,0,68,1,2,1,0,2,0,0,0,2,0,1,0,89.6,5000,5651,1
1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,110.15,5184,4601,1
1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.5,5353,3077,1
1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,0,2,75.0,5109,2587,1
1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,44.75,2352,2087,1
0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,2,44.05,4080,3200,1
1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,627,4981,1
0,0,0,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.55,6075,4838,1
1,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,86.6,514,2508,1
0,0,0,0,18,1,2,1,0,0,0,0,2,0,0,1,2,85.2,992,3326,1
0,0,1,0,34,1,2,1,0,0,0,0,2,2,0,1,2,97.65,2787,3979,1
1,0,1,0,47,1,2,1,0,2,2,2,2,2,0,1,2,109.55,4313,5863,1
0,0,1,0,39,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3010,3849,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.45,1483,5687,1
0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,5822,4133,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,5443,4371,1
1,0,1,0,59,1,2,1,0,0,2,0,2,2,1,1,0,99.5,4885,6098,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.2,2151,5688,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.0,6467,5704,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,1609,4103,1
1,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,1,105.0,5596,5723,1
1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,1,54.7,1187,3335,1
0,0,1,0,14,1,2,1,0,0,2,0,0,2,0,1,2,87.25,471,4786,1
1,0,1,0,10,1,0,1,0,0,0,0,2,0,0,1,2,79.95,6233,5640,1
0,0,0,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1111,5727,1
0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,94.75,6294,2893,1
0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.05,530,2230,1
1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,78.45,2864,5048,1
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,2012,5094,1
1,0,1,0,59,0,1,0,0,2,0,0,0,2,0,1,0,41.05,2103,4324,1
1,0,1,0,10,1,2,1,0,0,0,0,2,0,0,1,2,85.6,6079,5146,1
0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,5964,4363,1
1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,70.0,3002,2673,1
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,4148,2041,1
0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,994,2159,1
0,1,1,0,34,1,2,1,0,2,2,0,0,2,0,1,2,94.25,2799,3369,1
1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,73.0,2599,2041,1
0,0,0,0,64,1,2,1,0,0,2,0,2,2,1,1,1,100.05,5070,5452,1
0,1,0,0,4,1,0,1,0,2,2,0,2,2,0,1,1,99.8,3759,2268,1
0,0,0,0,18,0,1,0,0,0,0,0,0,2,0,1,2,35.0,4591,2649,1
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,5820,2567,1
0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,1198,4193,1
0,0,1,0,15,1,0,1,0,0,2,0,2,0,0,1,2,84.3,565,4003,1
1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,5677,5745,1
1,0,1,0,15,1,2,1,0,0,2,0,2,2,0,1,2,101.1,913,2055,1
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.45,4228,2928,1
1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,99.95,260,5598,1
0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.4,1530,5100,1
0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,1,1,75.55,3024,4028,1
1,0,0,0,4,1,2,1,0,0,0,2,0,0,0,0,1,80.8,2881,5436,1
0,0,1,0,16,1,2,1,0,2,0,0,2,2,0,1,2,100.0,964,3794,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.55,1617,5636,1
1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,3616,2264,1
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.4,2437,4494,1
1,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,0,98.8,3011,3066,1
1,0,1,0,13,1,2,1,0,0,0,0,0,0,0,1,1,74.4,6315,3687,1
0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,98.75,2053,4016,1
1,0,1,0,61,1,2,1,2,2,0,0,2,2,1,1,2,106.0,5232,4334,1
1,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.7,3693,3316,1
1,1,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,96.7,1711,4458,1
0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,55.05,38,5855,1
1,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,88.2,1297,5683,1
0,0,1,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.75,833,2247,1
1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,75.65,279,2099,1
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.7,5723,3348,1
1,0,0,0,17,1,0,1,0,0,2,0,0,0,0,1,2,76.65,576,3182,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.8,2158,3884,1
0,0,0,0,2,0,1,0,2,2,0,0,0,2,0,1,2,42.6,5623,4648,1
0,0,0,0,29,1,0,0,2,2,2,0,0,2,0,1,0,68.85,1574,5449,1
1,0,1,0,2,1,0,1,0,0,2,2,0,2,0,0,1,90.0,1494,3902,1
0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,75.35,56,4995,1
1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.85,6095,3849,1
0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,69.95,2865,2969,1
0,0,1,0,63,1,2,1,0,2,2,0,2,2,1,1,2,107.5,5422,6144,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,3825,5930,1
0,0,1,0,53,1,0,1,2,2,2,0,2,2,1,1,0,106.1,4762,4471,1
0,0,0,0,1,1,0,1,0,2,0,2,2,0,0,0,2,91.7,6347,4319,1
0,0,0,0,16,1,2,1,0,2,2,0,0,2,0,1,1,95.6,996,5915,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.95,5725,2591,1
1,1,0,0,10,1,2,1,0,0,0,0,2,2,0,1,2,95.35,6318,5353,1
0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,45.0,496,4145,1
1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,5324,4001,1
0,0,1,0,17,1,0,1,0,0,2,2,2,2,1,0,0,98.6,1203,5160,1
0,0,0,0,7,1,0,0,0,0,0,2,2,0,0,1,3,59.5,3549,4661,1
1,1,1,0,12,1,0,1,0,0,0,0,0,2,0,1,2,80.45,6448,5374,1
0,0,1,0,42,1,0,1,0,0,0,0,2,0,0,1,1,77.95,2936,5396,1
1,1,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.7,1128,2803,1
1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,6283,3106,1
1,0,0,0,30,1,0,1,0,0,0,0,2,2,0,1,2,90.25,2395,5654,1
0,0,0,0,15,1,2,0,2,0,0,0,0,2,0,1,0,64.65,6519,4780,1
1,1,1,0,13,1,0,1,0,2,0,2,0,2,0,1,0,89.05,314,3861,1
1,0,1,0,67,1,2,1,0,2,2,0,0,0,1,0,2,87.4,4854,4421,1
0,1,0,0,23,1,0,1,0,2,0,0,2,2,0,1,2,94.75,1936,2740,1
0,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,86.45,2633,5874,1
0,0,1,0,56,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4573,4886,1
0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,5238,5105,1
0,1,1,0,17,1,2,1,2,0,2,0,0,0,0,1,0,85.35,857,3209,1
1,0,0,0,48,1,2,1,0,2,2,0,2,2,1,1,1,106.1,4294,5898,1
1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,45.05,5871,3797,1
0,0,0,0,34,1,2,1,2,2,2,0,2,2,0,1,3,109.8,3106,3410,1
0,1,0,0,42,1,2,1,0,0,0,0,2,0,0,1,2,84.65,3068,4871,1
1,0,1,0,11,1,0,1,0,0,0,0,2,0,0,1,0,79.5,6264,3469,1
0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,3,85.8,6214,2850,1
1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,5962,5001,1
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.3,618,4903,1
1,0,1,0,50,1,2,1,2,0,2,0,2,2,0,0,1,105.95,4462,5536,1
1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.75,2820,3965,1
1,0,1,0,51,1,2,1,0,0,0,0,2,2,0,1,2,94.65,4067,4747,1
0,0,0,0,46,1,2,1,0,0,0,0,2,2,0,0,0,96.05,3733,2712,1
1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,50.15,4226,3438,1
0,0,1,0,41,1,2,1,2,2,2,2,2,2,0,1,0,113.6,3902,4963,1
0,0,0,0,29,1,0,1,0,0,0,0,2,0,0,1,2,78.9,2021,3249,1
0,0,1,0,26,1,2,0,0,2,0,2,0,0,0,1,2,60.05,1081,2039,1
0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,34.7,2942,4476,1
1,0,0,0,3,1,2,1,0,0,0,0,0,2,0,1,2,85.3,2287,4934,1
0,0,1,0,66,1,2,1,0,2,2,0,2,2,1,1,1,102.45,5277,4688,1
0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,0,104.4,1831,5570,1
1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,99.75,6511,4214,1
1,0,0,0,4,1,0,0,0,0,2,2,2,2,0,1,2,74.4,2587,3633,1
0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,1,74.25,5152,5393,1
1,0,0,0,1,1,2,0,0,0,0,0,2,0,0,1,2,59.85,4846,4017,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,5448,3438,1
1,0,0,0,9,0,1,0,0,0,0,0,2,2,0,1,2,45.4,3575,5028,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.5,1484,5211,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,5454,3349,1
0,0,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,87.15,1382,4149,1
0,0,1,0,3,1,2,1,0,0,0,0,0,2,0,1,0,84.75,2288,2014,1
1,0,0,0,14,1,2,1,0,0,0,2,2,0,0,1,2,89.95,332,5463,1
0,1,0,0,41,1,2,1,2,2,2,0,2,2,0,1,2,113.2,3968,3380,1
1,1,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,90.5,371,5394,1
1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,79.0,795,5239,1
0,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,0,20.15,3344,4931,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,5571,2377,1
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,5866,5984,1
0,0,0,0,38,1,0,1,0,2,2,2,0,0,0,1,1,84.25,2841,2885,1
0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,0,0,78.1,6434,4741,1
0,0,1,0,19,1,2,1,0,0,2,0,0,2,0,0,3,89.65,1287,3046,1
0,0,0,0,10,1,2,1,2,0,0,0,2,2,0,1,2,98.7,6490,5561,1
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.35,5822,5613,1
0,0,0,0,23,1,2,1,0,2,0,0,0,0,0,1,2,79.15,1162,5216,1
1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2290,4584,1
1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,0,2,85.3,2317,2712,1
0,0,0,0,31,1,2,1,0,0,0,0,2,0,0,1,1,86.55,2344,4198,1
1,0,0,0,19,1,0,1,0,2,0,0,0,0,0,1,1,73.85,784,2251,1
1,1,1,0,57,0,1,0,0,0,0,0,2,2,0,1,2,44.85,2230,5172,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.1,3812,4499,1
1,0,0,0,24,1,0,1,0,0,0,2,2,2,0,1,2,96.0,1750,3068,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.05,1607,4710,1
1,0,1,0,65,1,2,1,2,0,2,2,2,2,2,0,0,108.65,5471,6120,1
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,2,45.55,3440,4097,1
0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,2,35.1,5381,2643,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,46.2,3905,4167,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.15,3813,5828,1
1,1,0,0,1,0,1,0,0,2,2,0,0,2,0,1,2,43.3,3658,4972,1
0,1,0,0,38,1,0,0,2,2,0,0,0,0,0,1,1,57.15,1889,3110,1
0,0,1,0,19,1,0,1,2,0,0,0,0,0,0,1,2,73.2,815,4718,1
1,0,0,0,52,1,0,1,0,2,0,0,0,2,0,1,2,85.35,3688,6402,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,3826,4888,1
0,0,0,0,3,1,0,1,0,2,0,0,2,0,0,0,2,83.75,2120,4852,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,5502,2699,1
1,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,86.0,1129,4546,1
0,1,1,0,35,1,2,1,2,2,0,2,2,0,0,1,0,100.5,3159,4745,1
0,0,0,0,16,1,2,1,0,0,0,0,0,0,0,0,2,72.65,362,2850,1
0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,2,21.0,1728,3753,1
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.1,3812,2740,1
1,1,1,0,30,1,0,0,0,2,0,0,0,0,0,1,0,50.4,951,4795,1
0,1,0,0,5,1,0,1,0,0,0,0,0,2,0,0,2,78.95,3246,4054,1
1,0,0,0,56,1,2,1,0,2,0,2,0,2,0,1,2,94.45,4314,4830,1
0,0,0,0,44,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3304,3997,1
1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,50.9,4236,5111,1
1,0,1,0,49,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4119,6088,1
1,0,1,0,47,1,2,1,0,0,2,2,2,2,0,1,0,107.35,4308,3620,1
0,0,1,0,31,1,0,2,1,1,1,1,1,1,0,1,3,19.55,5251,2687,1
0,0,0,0,3,1,0,1,2,2,0,0,0,0,0,1,2,79.1,2109,5339,1
1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,3,25.5,1766,5578,1
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.75,1046,2176,1
1,0,1,0,65,1,2,1,0,2,0,0,2,0,0,1,0,91.85,4872,5530,1
1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.35,5770,5284,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.45,5771,5518,1
1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,49.55,385,5005,1
1,0,0,0,69,1,2,0,2,2,2,2,0,2,1,1,1,78.6,4468,6230,1
0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,81.1,4753,3238,1
1,0,1,0,11,1,2,1,0,0,0,0,0,0,0,1,2,74.95,6114,2044,1
1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.55,6393,5536,1
0,0,1,0,58,1,2,1,0,0,2,2,2,2,0,1,1,102.1,4829,4415,1
0,0,1,0,14,1,2,1,0,2,0,0,0,2,0,1,0,90.9,472,5148,1
0,0,1,0,12,0,1,0,0,2,0,0,0,0,0,0,3,29.2,2682,3747,1
0,0,1,0,25,1,0,1,0,2,2,0,2,0,0,1,0,89.15,1891,5853,1
1,1,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,108.85,5079,4739,1
0,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,84.75,641,5136,1
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.7,3822,3187,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.95,5455,3208,1
0,0,1,0,2,0,1,0,0,0,0,0,2,2,0,0,2,44.6,6482,5482,1
1,0,0,0,23,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1211,5897,1
0,0,0,0,57,1,0,1,0,0,2,0,2,2,2,1,2,95.25,4539,5789,1
1,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,3,89.85,1779,2050,1
0,0,1,0,49,1,2,1,0,2,0,0,2,2,1,0,3,100.45,4189,4235,1
1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,2,47.15,1861,2857,1
1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.2,1357,2384,1
0,0,0,0,4,1,2,1,0,0,2,2,0,0,0,1,3,87.1,2953,5587,1
1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,0,75.9,3094,3520,1
0,0,1,0,47,1,2,1,2,2,2,0,2,0,0,1,2,98.75,3859,4622,1
0,0,0,0,10,1,2,1,0,0,0,0,0,2,0,0,2,86.45,6137,5699,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.3,3816,3049,1
1,0,1,0,67,1,2,1,0,2,2,0,2,2,1,0,2,104.1,5541,4857,1
0,1,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.0,3200,4287,1
1,0,1,0,67,1,0,1,2,2,0,0,0,2,1,1,1,90.6,4951,4394,1
0,0,1,0,15,1,0,1,0,0,0,0,2,2,0,0,2,88.15,713,2524,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,1610,4325,1
0,0,1,0,26,1,0,1,0,0,0,0,2,2,0,1,2,90.8,1998,2641,1
1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,79.35,1238,4718,1
1,1,0,0,21,1,0,1,0,0,2,0,2,2,0,1,0,96.8,1663,4317,1
1,0,1,0,47,1,2,1,0,2,2,0,0,0,0,1,0,83.35,3476,2516,1
0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,49.4,116,5115,1
0,0,1,0,22,1,2,0,2,0,0,2,2,2,0,1,2,79.2,1260,3410,1
1,0,1,0,7,1,0,0,0,0,2,0,0,0,0,0,2,48.7,2945,2984,1
0,0,0,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.6,6445,4091,1
0,0,0,0,49,1,2,0,2,2,0,0,0,0,0,1,1,59.75,2537,6006,1
0,1,0,0,43,1,0,1,2,2,0,2,2,2,0,1,1,108.15,3911,2833,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.35,5569,2619,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.15,1609,4939,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,69.75,5451,2901,1
0,1,1,0,32,1,2,1,0,0,0,0,2,2,0,1,2,93.2,2534,5247,1
1,0,1,0,17,1,0,1,0,0,0,0,2,0,0,0,2,80.85,735,5174,1
0,0,0,0,4,0,1,0,2,2,0,0,0,0,0,1,2,33.65,667,2563,1
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.95,5975,4815,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.3,1481,3236,1
0,0,1,0,37,1,2,1,2,0,2,2,0,2,1,1,2,99.2,3225,3599,1
0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,1,85.2,5074,2887,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,75.25,2063,5898,1
1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,54.35,4487,4212,1
1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,24.95,4,5865,1
1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,42.35,1221,5422,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.3,5769,3596,1
1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,94.8,4083,5074,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,5512,2146,1
0,0,1,0,33,1,2,1,0,0,0,0,0,2,0,0,1,86.15,2385,3336,1
0,0,1,0,30,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2271,3698,1
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.55,1395,2856,1
0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,1056,5270,1
1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,98.5,2601,5137,1
1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,428,2982,1
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,3,74.4,4411,4969,1
0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,2214,4417,1
0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,88.55,1325,3685,1
1,0,1,1,24,1,2,0,2,0,0,0,0,0,0,0,2,54.75,614,5699,1
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,91.3,6344,2371,1
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.5,5968,4490,1
1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,3951,3669,1
1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,5762,4146,1
1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,95.25,4507,6259,1
0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,4821,3344,1
0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,5,3128,1
0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,338,3677,1
0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,2273,2468,1
1,1,1,0,17,1,0,1,0,2,0,0,0,0,0,1,2,76.45,427,3266,1
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,5726,3156,1
0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,64.4,1716,5189,1
0,0,1,0,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,36,4811,1
0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,80.1,1788,4330,1
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,845,4381,1
0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,4685,3578,1
1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,694,3965,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,5519,4739,1
0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,1830,3561,1
1,0,1,0,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,1967,3425,1
1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,5721,5554,1
1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,109.15,5472,6001,1
0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,84,4722,1
